,user_id,item_id,cat_id,cat1,buy_mount,day
23051,2083823657,36331229667,50008859,28,1,2020/5/16
23052,154396647,38093585657,50009551,50014815,1,2020/5/16
23053,275812917,14523089090,50013636,50008168,1,2020/5/16
23054,188217774,19778637866,50006602,50008168,1,2019/12/14
23055,15640226,13658051266,50018615,38,1,2019/12/14
23056,128506212,35753983991,50008424,28,1,2019/12/14
23057,142974718,17131679322,50016704,50022520,1,2020/3/28
23058,1114932931,22260255642,50012838,50014815,1,2020/3/28
23059,2030094718,25113696463,50234023,50014815,1,2020/3/28
23060,25848115,35686418640,50006602,50008168,1,2020/3/4
23061,676247389,36590247750,50024439,28,70,2020/3/4
23062,1087971582,40619979772,50012360,122650008,1,2021/1/31
23063,825293213,40812200345,50013636,50008168,1,2021/1/31
23064,2263980869,40542914009,50010558,50008168,1,2021/1/30
23065,1816412406,40467314127,50010566,50008168,1,2021/1/30
23066,89145979,20468964339,50011993,28,1,2020/7/11
23067,558980266,15808854148,50013839,28,1,2018/10/3
23068,134149567,12591040624,50012244,50014815,3,2018/10/3
23069,654618801,19715384419,50010544,50008168,1,2018/10/3
23070,84172956,17218975055,50012365,122650008,1,2019/11/6
23071,931814802,24908864243,50012451,50008168,1,2019/11/6
23072,125512812,18462752585,50014277,50014815,1,2019/11/6
23073,2064102553,10798586769,50019308,28,200,2020/5/24
23074,820206792,36934535942,50012375,50022520,1,2020/5/24
23075,42036810,37080698001,50012360,122650008,1,2020/5/24
23076,2175551327,39107922479,50011993,28,1,2020/8/17
23077,254963666,38417089975,50013636,50008168,1,2020/8/17
23078,1027279450,19231153200,50012359,122650008,1,2019/12/13
23079,166415397,35115178025,50012365,122650008,1,2019/12/13
23080,1781797468,36561233243,50156020,50008168,1,2019/12/13
23081,765088327,16068263737,50011993,28,1,2019/11/2
23082,1877177344,20675403175,50012359,122650008,1,2019/11/2
23083,397206802,39409306096,50010558,50008168,1,2020/6/17
23084,47331420,9345081382,50004457,50014815,2,2020/6/17
23085,166720665,17942962491,121386047,50022520,1,2020/6/17
23086,837064574,42827549598,121540027,28,1,2021/1/5
23087,155533501,36734637458,121406023,50014815,1,2021/1/5
23088,1058697044,41742778133,50012424,28,1,2020/12/24
23089,27021421,41551553386,203527,28,1,2020/10/18
23090,2102196960,40444678556,50012361,122650008,1,2020/10/18
23091,172052133,16222700074,50010555,50008168,1,2020/3/11
23092,48274677,36734552799,50024153,28,1,2020/3/11
23093,489965542,18269177709,50013711,50008168,1,2020/3/11
23094,642501246,13296472937,50010549,50008168,1,2020/1/2
23095,818023231,10949991951,50014250,28,1,2020/1/2
23096,163949525,17764898320,50013207,50008168,1,2019/6/16
23097,377277896,1432365163,50008705,28,1,2019/6/16
23098,71007197,7374351289,50019069,28,1,2021/1/8
23099,872240102,41970770790,50010536,50008168,1,2021/1/8
23100,356626799,24541700846,50006602,50008168,1,2020/9/14
23101,90987302,35074352145,50012359,122650008,1,2020/4/14
23102,56926391,19969122139,50006028,50022520,1,2020/4/14
23103,1081976754,38912148414,50011993,28,1,2020/11/13
23104,2274683832,41802655505,50010544,50008168,1,2020/11/22
23105,500619426,42264194037,50010557,50008168,1,2020/11/22
23106,1044461728,17167870533,50013636,50008168,1,2019/5/9
23107,715564,17975665867,50013711,50008168,1,2019/5/9
23108,516181590,22899464010,50013636,50008168,1,2019/5/9
23109,1692528801,17900538473,50010558,50008168,1,2019/8/28
23110,724123362,22057707692,50013711,50008168,1,2019/8/28
23111,345666618,16692738132,50011882,50022520,1,2019/8/28
23112,44253932,19862187842,121404037,28,1,2020/5/29
23113,292809016,26334084206,50010565,50008168,1,2020/5/29
23114,55737183,23622880442,50006602,50008168,1,2019/5/5
23115,143469753,39897377975,50016704,50022520,1,2020/9/17
23116,398303883,40217527506,50012359,122650008,1,2020/9/17
23117,1091260668,39893776622,50013187,28,1,2020/9/17
23118,1067126237,35325468185,50018831,50014815,1,2019/12/15
23119,178873834,18482050182,50014275,50014815,1,2019/12/15
23120,543207066,36175070867,50006602,50008168,4,2019/12/15
23121,1136301484,15848014044,50010557,50008168,1,2019/12/13
23122,865050497,20478588794,50010536,50008168,1,2019/12/13
23123,346641235,35519393687,50014530,50008168,1,2019/12/12
23124,784450141,21639915866,50012451,50008168,2,2019/12/12
23125,1091263211,16409261679,50012363,122650008,1,2019/12/12
23126,13005644,36308998086,50010555,50008168,1,2019/12/12
23127,372537866,22230320039,50013207,50008168,1,2019/4/20
23128,821938028,19227523427,50013711,50008168,1,2019/4/20
23129,876847611,41651138126,50010549,50008168,1,2021/1/12
23130,275936464,43343349042,121456031,50014815,1,2021/1/12
23131,98055315,37923358142,50023670,28,1,2020/7/11
23132,834672025,39556343047,50015841,28,1,2020/10/6
23133,37541340,17393118180,50006843,38,1,2020/10/6
23134,1865445602,36131336210,50012365,122650008,1,2020/11/21
23135,151127577,10381145666,50016240,50014815,8,2018/10/8
23136,12956553,13188599870,50016704,50022520,1,2018/10/8
23137,832168784,15904101711,50006235,50008168,1,2018/10/8
23138,312198864,35407308704,50010558,50008168,1,2019/10/28
23139,2022402654,39685414008,50023591,50022520,1,2020/9/4
23140,717382314,2762182207,50014272,50014815,2,2020/9/4
23141,642628726,40257081233,50012424,28,1,2021/1/1
23142,370492942,41497271593,50010557,50008168,1,2020/12/2
23143,409339423,41131796069,50010536,50008168,1,2020/12/2
23144,111420960,18723587940,50006602,50008168,1,2019/10/6
23145,169021095,22257747901,50013636,50008168,1,2019/9/2
23146,1583072767,19859617725,50010545,50008168,1,2019/9/2
23147,750203813,21693611417,50012395,50022520,1,2019/9/2
23148,1071188727,19421472698,50019022,28,1,2019/1/29
23149,47944850,12210657541,50002524,28,1,2019/1/29
23150,927108211,21292608579,50146022,50008168,1,2018/12/27
23151,774373033,20533788205,50010538,50008168,1,2018/12/27
23152,49072571,21076872110,50010536,50008168,1,2018/12/27
23153,899865869,9087683266,50011993,28,1,2018/7/4
23154,380940,15632743408,50012451,50008168,1,2018/7/4
23155,60994553,18798063143,50012359,122650008,1,2019/4/11
23156,11768880,19025967309,50012364,122650008,1,2019/4/11
23157,45418423,12845050423,50016704,50022520,1,2019/2/22
23158,836023897,20618540187,50017921,122650008,1,2019/2/22
23159,84725909,9140692042,50013199,28,1,2019/1/16
23160,674438457,15219337430,50013207,50008168,1,2019/1/16
23161,110842084,13926168803,211122,38,4,2020/12/29
23162,892269634,10063307121,50009540,50014815,1,2020/12/29
23163,1948922235,39070086766,50010558,50008168,1,2020/8/27
23164,70150609,18391813276,121456031,50014815,1,2020/8/27
23165,824282581,16304122640,50006096,28,1,2019/4/7
23166,550377837,15927161237,50018831,50014815,2,2019/6/18
23167,1064766731,22904388423,50012777,50014815,1,2019/6/18
23168,664769793,22607063793,50013636,50008168,1,2019/11/11
23169,396383790,35618393410,50023612,50022520,1,2019/11/11
23170,81343393,18569829716,50010565,50008168,1,2019/11/11
23171,75478001,35120552580,50013636,50008168,1,2019/11/11
23172,61573751,13896121807,50012471,50014815,1,2020/6/16
23173,128143638,37621079781,121364022,50008168,1,2020/6/16
23174,2214541215,36500080692,50012424,28,1,2020/10/18
23175,121042200,41386713423,121466023,50008168,1,2020/10/18
23176,1858329031,38336144509,50013190,28,1,2020/8/4
23177,2290777713,42612259188,50011993,28,1,2020/11/30
23178,56993120,15887806631,50010555,50008168,1,2019/10/16
23179,899133660,21892660203,50008847,28,1,2019/10/16
23180,322350844,19982906041,50010558,50008168,1,2019/10/16
23181,25418128,18102076564,50012564,50014815,1,2019/10/16
23182,40442864,14653786188,50023591,50022520,1,2019/10/16
23183,772491739,22769196640,50012451,50008168,1,2019/10/16
23184,418965947,17871003115,50008707,28,1,2019/10/16
23185,1050906658,37594333220,121394024,50008168,3,2020/9/12
23186,2114942452,40697286618,50023591,50022520,1,2020/9/12
23187,60587743,37248973328,50012363,122650008,1,2020/9/12
23188,255058330,36184350276,50010542,50008168,1,2020/4/1
23189,788196685,39449298443,50012375,50022520,1,2020/6/26
23190,411474227,37620040773,50010545,50008168,1,2020/6/26
23191,829576091,40589785760,50013636,50008168,1,2021/1/14
23192,249818401,24732680025,50012788,28,1,2021/1/14
23193,2229658229,17597003084,50006032,50022520,1,2020/12/20
23194,1867347172,41858446565,50013636,50008168,1,2020/11/5
23195,816556605,38305312719,121424027,50008168,1,2020/11/5
23196,502518268,15888641252,50010544,50008168,1,2018/10/30
23197,217119285,14612817384,50006041,50014815,1,2018/10/30
23198,324469278,16108729659,50012451,50008168,1,2018/10/30
23199,590051788,17265328282,50012442,50008168,1,2018/7/28
23200,39571343,17099988069,50006520,50014815,6,2018/7/28
23201,1087843874,35304344563,50012365,122650008,1,2019/11/14
23202,61210975,18450559707,50013636,50008168,1,2019/11/14
23203,509657731,35183545031,50012365,122650008,1,2019/11/14
23204,805473781,16363505508,50010566,50008168,1,2018/12/7
23205,875771862,15692749456,50012451,50008168,1,2018/12/7
23206,716416666,38620313992,50012364,122650008,1,2020/8/16
23207,1606746298,36517203768,50012807,50014815,1,2020/8/16
23208,2030332921,26102168946,50011993,28,1,2020/8/16
23209,321506990,27619548992,50018831,50014815,1,2020/4/2
23210,532267062,37428679838,50010566,50008168,1,2020/4/2
23211,68864038,25179496028,50019069,28,1,2019/7/27
23212,258555042,15943071713,211122,38,4,2019/7/27
23213,850742696,16096858942,50012359,122650008,1,2019/3/10
23214,391342821,21873040859,50010557,50008168,1,2019/3/10
23215,1083118175,22740616029,50013711,50008168,1,2019/3/10
23216,59043580,15104339634,50016032,28,1,2019/3/17
23217,10503194,18250996795,50014129,28,2,2019/3/17
23218,1736723762,18030313216,50006966,28,1,2019/11/19
23219,1752671185,26205716061,203322,28,1,2019/11/19
23220,15679528,35109563352,50012451,50008168,1,2019/11/19
23221,1943542789,37674089968,121540027,28,1,2020/8/30
23222,1592660456,40445422323,50013636,50008168,1,2020/8/30
23223,249848017,24047276909,50009540,50014815,1,2019/6/2
23224,1068703436,25155436133,50013187,28,1,2019/6/2
23225,364782820,16153697317,50018831,50014815,2,2019/6/2
23226,814126107,18686181354,50018412,50014815,2,2019/7/1
23227,666329485,18701846283,50023636,28,1,2019/7/1
23228,115699441,15781429183,50012359,122650008,1,2019/11/11
23229,651845348,21199179062,50012451,50008168,1,2019/11/11
23230,869144254,35519270998,50012451,50008168,1,2019/11/11
23231,796249058,19367429714,50012451,50008168,1,2019/11/11
23232,178202988,41332469962,50010566,50008168,1,2020/10/10
23233,383751158,40405647378,50008424,28,1,2020/10/10
23234,25614,36420701996,50011993,28,1,2020/10/22
23235,1131880743,41344956853,50010536,50008168,1,2020/10/22
23236,64340315,16611106699,50013636,50008168,1,2020/11/3
23237,83256540,13171684687,50001732,50014815,1,2018/9/5
23238,739403436,37977636369,50012424,28,1,2021/1/1
23239,2281310914,13303394304,50011993,28,1,2020/10/31
23240,168706603,41272691352,50012431,50014815,1,2020/11/9
23241,607024192,40849096889,50010557,50008168,1,2020/11/9
23242,72515350,10401786062,50013875,50014815,1,2019/2/25
23243,137190606,16843589798,50018860,28,1,2019/2/25
23244,681348092,19045291999,50010549,50008168,1,2019/2/25
23245,80875936,10076679489,50018831,50014815,1,2019/4/10
23246,414336990,23683052740,50012364,122650008,1,2019/4/10
23247,744203748,16430807863,50023636,28,1,2019/4/5
23248,790799888,13050719858,50015914,50022520,3,2019/4/5
23249,661536184,12535011620,50023531,28,12,2019/4/5
23250,766386444,19978814543,50013176,28,1,2020/8/12
23251,825774473,38627759145,50016468,50008168,1,2020/8/12
23252,360289033,38046207675,50010417,50022520,1,2020/4/27
23253,150016481,36530615509,50012361,122650008,1,2020/4/27
23254,405252662,22612107084,50023531,28,1,2020/4/27
23255,116074552,35220812118,50010558,50008168,1,2020/1/8
23256,655799000,26877888273,50015148,28,1,2020/1/8
23257,1079360272,27029420200,50010557,50008168,1,2020/1/8
23258,317780045,35388283901,122692024,28,1,2021/1/21
23259,410449392,41076609874,50010566,50008168,1,2021/1/21
23260,20562786,43390843233,122692024,28,1,2021/1/20
23261,679063799,7508532876,50014277,50014815,1,2020/8/23
23262,2205451315,37579795025,121394024,50008168,1,2020/8/23
23263,32863955,37137459381,50007011,50008168,1,2020/11/4
23264,49800829,14896657310,50012451,50008168,1,2018/9/28
23265,854046073,15640149686,50010536,50008168,1,2018/9/28
23266,818838236,14903657927,50018831,50014815,5,2019/9/9
23267,1069562237,25245264506,50010566,50008168,1,2019/9/9
23268,80484963,19435889211,50012328,50008168,1,2019/9/9
23269,74249296,17222640211,50012383,50022520,1,2019/9/9
23270,689977738,40465036007,50010566,50008168,1,2020/9/23
23271,53570563,37527098844,50006602,50008168,1,2020/9/23
23272,725973794,36090283512,50010558,50008168,1,2020/9/23
23273,1944471144,37068018309,50018820,38,1,2020/5/7
23274,25438349,18290889527,50012431,50014815,1,2020/5/7
23275,412110261,38659659023,50013636,50008168,1,2020/5/7
23276,1598257837,36954886994,50018831,50014815,1,2020/2/18
23277,708551822,37115082853,50018831,50014815,1,2020/2/18
23278,507205502,19335325190,50010544,50008168,1,2019/12/14
23279,713283573,19538713468,50023640,28,1,2019/12/14
23280,152930744,17955195878,50012549,50014815,1,2019/12/14
23281,814449686,37674709945,50012777,50014815,1,2021/2/5
23282,1953074888,42756463702,50010549,50008168,1,2021/2/5
23283,357429986,43432294565,50010557,50008168,1,2021/2/1
23284,378871709,43400739385,50012359,122650008,1,2021/2/1
23285,97963221,39583693558,50012363,122650008,1,2020/8/21
23286,807391268,22430475488,50013636,50008168,1,2020/8/21
23287,783632131,36245072489,50012788,28,1,2020/2/13
23288,1816980682,35359336547,50011993,28,1,2019/11/17
23289,37784966,26747192668,50006041,50014815,1,2019/11/17
23290,22678898,25386364229,50012807,50014815,1,2019/11/17
23291,307492471,16093424641,50016010,28,1,2020/6/28
23292,142239118,38908505445,50012431,50014815,1,2020/6/28
23293,1928821989,39856931941,50010558,50008168,1,2020/8/3
23294,1019667007,35248433953,50011993,28,3,2020/12/31
23295,13287303,36724069887,50010555,50008168,1,2020/12/31
23296,2153878646,41082170590,50013636,50008168,1,2021/1/1
23297,2316058586,22273847499,50023531,28,1,2021/1/1
23298,1727896757,37759729261,50023591,50022520,1,2020/7/27
23299,404984222,21181304879,50015147,28,2,2019/2/5
23300,199257104,24582364238,50012361,122650008,1,2019/5/27
23301,1678324072,14378061114,50012442,50008168,1,2019/5/27
23302,104259686,20219823561,50014274,50014815,1,2019/5/27
23303,67295772,20282416600,50010549,50008168,1,2019/10/21
23304,884579549,19764387308,50011993,28,1,2019/10/21
23305,1086198528,14649170558,50012364,122650008,1,2019/10/21
23306,711065102,19461851666,50015727,50014815,1,2019/9/1
23307,211621626,16929937126,50008895,28,1,2019/9/1
23308,1038335386,36579100692,50010555,50008168,1,2020/1/11
23309,833187263,19829448179,50026459,50022520,1,2020/1/11
23310,685810741,35778363795,50016704,50022520,1,2020/1/11
23311,426749624,23183600986,50010555,50008168,1,2020/7/18
23312,55574179,20211724855,50016704,50022520,1,2019/11/17
23313,359217112,43137791453,50006966,28,1,2021/1/29
23314,153120241,18027763416,50013636,50008168,1,2021/1/7
23315,1081183343,41742772647,50011615,50022520,1,2021/1/7
23316,1106322556,38906398243,50012462,50014815,2,2020/12/19
23317,727729221,40584762520,121540027,28,1,2020/12/19
23318,832513128,36367688358,122660027,28,2,2020/12/11
23319,2222674456,41564279368,50011993,28,1,2020/11/28
23320,1834302406,41366122646,50010544,50008168,1,2020/11/28
23321,82262335,43071796183,50001732,50014815,1,2020/12/28
23322,613315428,17901998781,50013207,50008168,1,2019/4/25
23323,296202690,23959668330,50024842,50008168,1,2019/4/25
23324,658261894,16008166091,50013176,28,1,2019/4/25
23325,740778031,9541237985,50012437,50014815,1,2019/5/30
23326,81183240,18000299001,50015727,50014815,1,2019/5/30
23327,519172215,12828745783,50023661,28,1,2019/5/30
23328,1645994609,9693907074,50023792,28,1,2019/7/3
23329,280786032,21253939382,50012364,122650008,1,2019/7/3
23330,53336037,23210532945,50012564,50014815,12,2019/7/3
23331,1020266840,36418112265,50003700,28,1,2020/4/18
23332,674577905,38561944320,50013207,50008168,1,2020/4/18
23333,1765033685,35571813453,50024842,50008168,1,2020/4/20
23334,664764173,10244454252,50006822,28,1,2020/4/20
23335,1711689023,27353352094,50009544,50014815,1,2020/4/20
23336,358406174,18373185728,50010558,50008168,1,2019/8/1
23337,690114269,12789936609,50014864,50014815,1,2019/8/1
23338,1920335195,36382061448,50013207,50008168,1,2019/12/16
23339,73372097,35035003540,50010536,50008168,1,2019/12/16
23340,787491757,17240829950,50014864,50014815,1,2020/5/12
23341,1910707265,38792069605,50016468,50008168,6,2020/5/12
23342,784114616,18407251501,50016704,50022520,1,2020/5/12
23343,212544298,22505435026,50023636,28,1,2019/11/1
23344,768789160,18573059700,50019069,28,1,2019/11/1
23345,31619043,19629926630,50016006,28,1,2019/12/31
23346,77180706,2492739075,50018820,38,1,2019/12/31
23347,858853624,35549938596,50023612,50022520,1,2019/12/8
23348,1090814851,19966598413,50012328,50008168,1,2019/12/8
23349,395054738,17329768581,50006521,50014815,2,2019/8/4
23350,285091356,20431527991,50013711,50008168,1,2019/8/4
23351,558323123,13893139366,50012485,50014815,1,2021/1/31
23352,805696034,19951097101,50010558,50008168,2,2021/1/31
23353,341312970,25364356828,50012442,50008168,1,2019/7/27
23354,642308930,24884860637,50010558,50008168,1,2019/7/27
23355,695847282,40939533647,121462075,50008168,1,2020/12/10
23356,14448503,39242996049,50018831,50014815,2,2020/12/10
23357,168672445,36320595681,252819,28,1,2020/10/27
23358,506413519,37262061173,50012807,50014815,1,2020/11/27
23359,840270708,7954395786,50024151,28,1,2018/8/14
23360,265722631,15407477147,50013636,50008168,1,2018/8/14
23361,848331701,16303567368,50012451,50008168,1,2018/8/14
23362,735319921,16851632381,50015841,28,1,2019/3/10
23363,1110440159,37918924983,251725,28,1,2021/1/29
23364,1085297071,18875781910,50005982,50014815,1,2021/1/29
23365,13579822,15347856099,50012471,50014815,2,2018/11/11
23366,595678005,3603595530,50013636,50008168,1,2018/11/11
23367,32804844,15450658839,50010549,50008168,1,2018/11/11
23368,87257486,15773453944,50012451,50008168,1,2018/11/11
23369,2318681140,39964940421,50007016,50008168,5,2020/11/19
23370,99587690,41078922834,50007011,50008168,1,2020/11/19
23371,276097979,42499225939,50013636,50008168,1,2020/11/27
23372,23730317,41140049555,50013207,50008168,1,2020/9/19
23373,1057158241,16637854042,50011993,28,1,2019/5/29
23374,72715704,10479732548,50006602,50008168,1,2019/5/29
23375,49596437,23105208857,50013207,50008168,1,2019/5/29
23376,63459261,24221348809,203320,28,2,2020/5/22
23377,701712529,38502756936,50014530,50008168,1,2020/5/22
23378,900300327,38801295380,121364022,50008168,1,2020/5/22
23379,822762538,17357089644,50013636,50008168,1,2019/3/18
23380,800338647,18089011123,50012360,122650008,1,2019/3/18
23381,669178268,17850207750,50006099,50014815,1,2019/3/18
23382,1097966619,35732311140,50018831,50014815,1,2020/1/10
23383,739777503,19402596685,50018831,50014815,1,2020/1/10
23384,38237558,37879608870,50013636,50008168,1,2020/4/24
23385,702912888,38196751298,50013711,50008168,1,2020/4/24
23386,894773546,19937739272,50007011,50008168,1,2020/4/24
23387,1819776492,22591907998,50006235,50008168,1,2019/9/21
23388,662705065,37850537698,50010537,50008168,1,2020/3/28
23389,652714038,37132432638,50013636,50008168,1,2020/3/28
23390,2026667398,38108610100,50013711,50008168,1,2020/3/28
23391,846944219,36020186607,50012359,122650008,1,2019/11/15
23392,85863763,35864483982,50012363,122650008,1,2019/11/15
23393,774310179,35443883686,50014129,28,1,2019/11/15
23394,1058200974,19078687319,50018831,50014815,1,2020/2/21
23395,1114439363,25851968956,50012439,50014815,1,2020/2/21
23396,1579066927,10199830047,50003700,28,1,2020/3/9
23397,781761328,24168764762,50008847,28,1,2020/3/9
23398,2082206544,42430300638,50016704,50022520,1,2021/1/13
23399,373662821,35268486446,121452056,50008168,1,2021/1/13
23400,395389505,40291496950,50010566,50008168,1,2020/10/13
23401,2260473006,40792979149,50008817,28,1,2020/10/13
23402,14848410,36524946370,50023645,28,1,2020/7/29
23403,151879669,39286287033,50012442,50008168,1,2020/7/29
23404,2089718950,35862988096,50003700,28,1,2020/7/27
23405,746235979,15723081291,50012360,122650008,1,2019/4/13
23406,115248467,7581710464,50012436,50014815,1,2019/4/13
23407,54728381,15521487397,50016704,50022520,1,2019/4/13
23408,467281202,37519945784,50005978,50014815,1,2020/5/19
23409,44937418,20217329656,211122,38,1,2020/5/19
23410,685322711,19502706642,121452056,50008168,1,2020/5/19
23411,298388754,37941477148,50017921,122650008,1,2020/5/19
23412,268573305,13785929647,50010557,50008168,1,2019/1/24
23413,15542541,14377975300,50013636,50008168,1,2019/1/24
23414,24026786,21858808967,50013636,50008168,1,2018/12/27
23415,14758776,14960302831,50024151,28,2,2018/12/27
23416,155309199,17892145193,50228021,50014815,1,2019/8/31
23417,697763272,17318863742,50012451,50008168,1,2019/8/31
23418,303526316,10325603946,50024151,28,1,2019/8/31
23419,411735204,40681833601,50013636,50008168,1,2020/10/11
23420,71219238,19563126867,121398041,28,1,2020/10/11
23421,1917197138,37677793496,50010236,50014815,3,2020/3/23
23422,1981895998,37993713050,50228021,50014815,1,2020/3/23
23423,393109819,14654441157,50007011,50008168,1,2020/6/17
23424,217906285,39307524587,50013636,50008168,1,2020/6/17
23425,151244877,38965543871,50008895,28,1,2020/6/17
23426,136517419,4869579038,50012777,50014815,1,2020/6/17
23427,154974534,42767077099,121394024,50008168,1,2020/12/29
23428,651817089,36082306161,50015579,50022520,1,2020/9/4
23429,758301542,27207896725,50012363,122650008,1,2020/9/4
23430,679017056,37394925118,50012464,50014815,1,2020/11/13
23431,781401832,41325337213,50010566,50008168,1,2020/11/13
23432,195027902,40521807143,50013636,50008168,1,2020/12/7
23433,74309890,36050861270,50013187,28,1,2020/11/20
23434,185829270,40982784981,50012464,50014815,1,2020/11/20
23435,700508452,14416162867,50010555,50008168,1,2019/5/22
23436,1801373980,37887902807,50006602,50008168,10,2020/4/28
23437,1105867375,38290589001,50013636,50008168,1,2020/4/11
23438,725161555,18147504056,50023819,28,1,2020/4/11
23439,819015775,37286698773,50016036,28,2,2020/4/11
23440,664962074,25780536342,50013207,50008168,1,2020/5/11
23441,422725640,27063144573,50012361,122650008,1,2020/5/11
23442,511028843,25753368365,50006030,50022520,1,2020/1/5
23443,828606037,17251293655,50019069,28,1,2020/1/5
23444,31538690,42891221121,50007011,50008168,1,2020/12/22
23445,1080308456,41860705772,50023591,50022520,1,2020/12/22
23446,393847814,38430524250,121406040,50022520,1,2020/6/2
23447,212823600,14843179222,121406040,50022520,1,2020/6/2
23448,1043946571,39161015136,121364022,50008168,1,2020/7/17
23449,16349273,37776869529,203527,28,1,2020/7/17
23450,883517179,22512007200,50018831,50014815,1,2020/6/22
23451,822598444,39508656232,50011993,28,1,2020/6/22
23452,2298889112,41639486522,50012365,122650008,1,2020/11/9
23453,792134134,38561809968,50013636,50008168,1,2020/8/26
23454,55231323,8544253992,50023532,28,1,2018/11/8
23455,60111215,15731030936,50012456,50014815,1,2018/11/8
23456,65104662,20668488943,50010557,50008168,1,2018/11/8
23457,721998869,19734300082,50012365,122650008,1,2018/10/2
23458,719790355,15271726234,50016706,50022520,1,2018/10/2
23459,866649530,18643313215,50012359,122650008,1,2019/8/27
23460,879440401,17955107701,50014273,50014815,1,2020/12/19
23461,2080975449,39809966715,50010544,50008168,1,2020/12/17
23462,55850191,21132335343,50023535,28,1,2020/12/17
23463,737584722,17332153233,50017100,50014815,1,2019/6/6
23464,385957214,12920067454,50012474,28,1,2019/6/6
23465,1096052319,19773356704,50010544,50008168,1,2018/12/28
23466,72108428,3892253934,50012361,122650008,1,2018/12/28
23467,273227076,37072177314,50010566,50008168,1,2020/4/25
23468,1597506938,38157314136,50012375,50022520,1,2020/4/25
23469,832410327,12680239331,50006100,28,1,2020/4/25
23470,730115669,21295152398,50012449,50008168,1,2020/2/10
23471,748072748,13797754230,211122,38,6,2020/2/10
23472,531286412,8689895392,50016706,50022520,1,2020/7/24
23473,87056582,38691964385,50008847,28,1,2020/7/24
23474,109034983,17697085946,121452056,50008168,1,2020/6/17
23475,1836688048,36621956660,50015841,28,1,2020/6/17
23476,69159780,15770542937,50005982,50014815,1,2020/6/17
23477,831348279,36801867429,50006097,28,1,2020/6/17
23478,719866681,38336168007,50016010,28,10,2021/1/27
23479,1038258011,42898551631,50012442,50008168,1,2021/1/27
23480,750426326,38554508109,50012777,50014815,1,2020/7/11
23481,50577033,26001768567,50018855,38,1,2020/10/21
23482,53691503,18078108215,50016036,28,1,2020/10/21
23483,47934018,15335039666,50012365,122650008,1,2020/10/30
23484,897850729,9865338549,50004457,50014815,2,2020/11/22
23485,1283519,15728448170,50009540,50014815,2,2018/8/16
23486,844569320,3500902023,50009544,50014815,1,2018/8/16
23487,253038478,4514063140,50015579,50022520,2,2018/8/16
23488,1098694684,40643635178,121452056,50008168,1,2020/9/16
23489,1109241829,17272537861,50010566,50008168,1,2020/9/16
23490,2115264285,37745532807,50023591,50022520,1,2020/9/16
23491,111675579,21449447576,50011993,28,1,2020/2/6
23492,140114852,35488422227,50010558,50008168,1,2020/2/6
23493,189466785,12475299000,50006030,50022520,1,2019/6/13
23494,58070834,14652123986,50016116,38,1,2019/6/13
23495,361603588,20320287148,50012424,28,1,2019/5/6
23496,796274944,19700091448,50011993,28,1,2019/5/6
23497,714241472,20245487796,50013711,50008168,5,2019/5/6
23498,169713088,5258886001,211122,38,3,2019/7/3
23499,38189985,20707764697,50011993,28,1,2019/7/3
23500,370661925,38110700392,121466023,50008168,2,2020/9/17
23501,659169512,37065042003,50010236,50014815,1,2020/9/17
23502,256329796,27208948785,50007013,50008168,1,2020/9/25
23503,122280419,19346678520,50013187,28,1,2020/9/25
23504,64267959,12706216603,50012424,28,1,2020/8/7
23505,277439593,37875544524,121418037,38,1,2020/10/27
23506,18345604,10321457070,50012244,50014815,2,2020/10/27
23507,168879,8483438334,211122,38,1,2018/8/20
23508,838951497,17707520532,50013207,50008168,1,2018/8/20
23509,878559042,15008571180,50012617,50014815,1,2018/8/20
23510,267554565,17563225572,50018831,50014815,1,2019/9/14
23511,45200736,27288236636,50012359,122650008,1,2019/9/14
23512,40183850,20975155801,50018614,38,5,2019/11/8
23513,99818716,17296561464,50015727,50014815,2,2019/5/8
23514,1138795,17714938756,50013711,50008168,1,2019/5/8
23515,573491275,22904960987,50013874,28,1,2019/5/8
23516,49456746,16853979123,50012378,50022520,1,2019/11/14
23517,345638882,21252779043,50006028,50022520,1,2019/11/14
23518,356705322,37378374214,50006602,50008168,2,2020/7/10
23519,1082080888,41089001777,50010557,50008168,1,2020/12/17
23520,33474299,40381325859,50006602,50008168,1,2020/10/26
23521,175629318,36906768749,211122,38,6,2020/10/13
23522,190430783,18318248316,50009547,50014815,1,2019/9/2
23523,1056368903,17149257022,50016706,50022520,1,2019/9/2
23524,1720278756,10470070232,50010558,50008168,1,2019/9/2
23525,809168231,20764660627,50013636,50008168,1,2018/11/29
23526,1070268388,16034550456,50012451,50008168,1,2018/11/29
23527,288273466,16412921075,50013636,50008168,1,2018/11/29
23528,25331159,37880401667,50010566,50008168,1,2020/4/17
23529,455193041,37131684870,50000820,28,1,2020/4/17
23530,2048415358,37544589039,50013711,50008168,1,2020/4/17
23531,60302077,35524098709,50010542,50008168,1,2020/1/3
23532,1949958304,36872283976,211130,50014815,1,2020/1/3
23533,1638009327,16260938448,50015727,50014815,1,2019/7/18
23534,114769470,19898355493,50010565,50008168,2,2019/7/18
23535,713763151,26082940768,50018860,28,1,2019/7/18
23536,45289112,17378784975,50012364,122650008,1,2019/7/4
23537,795485542,17464042668,50013207,50008168,1,2019/7/4
